# t,S,E‡
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.083936392826006313e-21,1.000000000000000000e+00,0.000000000000000000e+00
6.083936392826016093e-21,1.000000000000000000e+00,0.000000000000000000e+00
6.372980595542873270e-21,1.000000000000000000e+00,0.000000000000000000e+00
6.675757116569808083e-21,1.000000000000000000e+00,0.000000000000000000e+00
6.992918370189357450e-21,1.000000000000000000e+00,0.000000000000000000e+00
7.325147766499157465e-21,1.000000000000000000e+00,0.000000000000000000e+00
7.673161184004238484e-21,1.000000000000000000e+00,0.000000000000000000e+00
8.037708512172247025e-21,1.000000000000000000e+00,0.000000000000000000e+00
8.419575267273569370e-21,1.000000000000000000e+00,0.000000000000000000e+00
8.819584284990084265e-21,1.000000000000000000e+00,0.000000000000000000e+00
9.238597493437673335e-21,1.000000000000000000e+00,0.000000000000000000e+00
9.677517770425108066e-21,1.000000000000000000e+00,0.000000000000000000e+00
1.013729088894901997e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.061890755511942171e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.112340554290456125e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.165187193029758207e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.216787278565201263e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.220544544172073064e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.278531890171727255e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.339274180521528842e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.402902300990482912e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.469553355652656898e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.539370962315253146e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.612505561982100136e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.689114743019773539e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.769363580724444824e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.825180917847801819e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.853424993021570016e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.941480113064429284e-20,1.000000000000000000e+00,0.000000000000000000e+00
2.033718679534841370e-20,1.000000000000000000e+00,0.000000000000000000e+00
2.130339445486583176e-20,1.000000000000000000e+00,0.000000000000000000e+00
2.231550606612978015e-20,1.000000000000000000e+00,0.000000000000000000e+00
2.337570249860949706e-20,1.000000000000000000e+00,0.000000000000000000e+00
2.433574557130402525e-20,1.000000000000000000e+00,0.000000000000000000e+00
2.448626823358749632e-20,1.000000000000000000e+00,0.000000000000000000e+00
2.564959628669372160e-20,1.000000000000000000e+00,0.000000000000000000e+00
2.686819336430948443e-20,1.000000000000000000e+00,0.000000000000000000e+00
2.814468526494584234e-20,1.000000000000000000e+00,0.000000000000000000e+00
2.948182253724165472e-20,1.000000000000000000e+00,0.000000000000000000e+00
3.041968196413002931e-20,1.000000000000000000e+00,0.000000000000000000e+00
3.088248640676619380e-20,1.000000000000000000e+00,0.000000000000000000e+00
3.234969498440438950e-20,1.000000000000000000e+00,0.000000000000000000e+00
3.388660976969479349e-20,1.000000000000000000e+00,0.000000000000000000e+00
3.549654246314143300e-20,1.000000000000000000e+00,0.000000000000000000e+00
3.650361835695603637e-20,1.000000000000000000e+00,0.000000000000000000e+00
3.718296210217022313e-20,1.000000000000000000e+00,0.000000000000000000e+00
3.894950253611492227e-20,1.000000000000000000e+00,0.000000000000000000e+00
4.079997025633053397e-20,1.000000000000000000e+00,0.000000000000000000e+00
4.258755474978204344e-20,1.000000000000000000e+00,0.000000000000000000e+00
4.273835259831565966e-20,1.000000000000000000e+00,0.000000000000000000e+00
4.476882633350767308e-20,1.000000000000000000e+00,0.000000000000000000e+00
4.689576666927434700e-20,1.000000000000000000e+00,0.000000000000000000e+00
4.867149114260805051e-20,1.000000000000000000e+00,0.000000000000000000e+00
4.912375667648410583e-20,1.000000000000000000e+00,0.000000000000000000e+00
5.145759716498045258e-20,1.000000000000000000e+00,0.000000000000000000e+00
5.390231702822809700e-20,1.000000000000000000e+00,0.000000000000000000e+00
5.475542753543405155e-20,1.000000000000000000e+00,0.000000000000000000e+00
5.646318407943360731e-20,1.000000000000000000e+00,0.000000000000000000e+00
5.914571640247686205e-20,1.000000000000000000e+00,0.000000000000000000e+00
6.083936392826005862e-20,1.000000000000000000e+00,0.000000000000000000e+00
6.195569424212572063e-20,1.000000000000000000e+00,0.000000000000000000e+00
6.489917245914013224e-20,1.000000000000000000e+00,0.000000000000000000e+00
6.692330032108606568e-20,1.000000000000000000e+00,0.000000000000000000e+00
6.798249357711877992e-20,1.000000000000000000e+00,0.000000000000000000e+00
7.121230144918541100e-20,1.000000000000000000e+00,0.000000000000000000e+00
7.300723671391207275e-20,1.000000000000000000e+00,0.000000000000000000e+00
7.459555557397990281e-20,1.000000000000000000e+00,0.000000000000000000e+00
7.813954609178455497e-20,1.000000000000000000e+00,0.000000000000000000e+00
7.909117310673807981e-20,1.000000000000000000e+00,0.000000000000000000e+00
8.185190949311685616e-20,1.000000000000000000e+00,0.000000000000000000e+00
8.517510949956408688e-20,1.000000000000000000e+00,0.000000000000000000e+00
8.574064507361832289e-20,1.000000000000000000e+00,0.000000000000000000e+00
8.981413217071562960e-20,1.000000000000000000e+00,0.000000000000000000e+00
9.125904589239009395e-20,1.000000000000000000e+00,0.000000000000000000e+00
9.408114821917437980e-20,1.000000000000000000e+00,0.000000000000000000e+00
9.734298228521610101e-20,1.000000000000000000e+00,0.000000000000000000e+00
9.855088766447306429e-20,1.000000000000000000e+00,0.000000000000000000e+00
1.032329817747279525e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.034269186780421081e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.081375193938836238e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.095108550708681031e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.132750686808617634e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.155947914636941222e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.186566998815381231e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.216787278565201172e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.242940091825877706e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.277626642493461363e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.301991436986278291e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.338466006421721314e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.363848276464684660e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.399305370349981505e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.428643897629035904e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.460144734278241455e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.496517920250872455e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.520984098206501646e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.567616597354160578e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.581823462134761596e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.642093130357075873e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.642662826063021787e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.703502189991281738e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.720107999186186692e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.764341553919541929e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.801829308073953089e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.825180917847801879e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.886020281776062070e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.887433147785084201e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.946859645704322020e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.977103975051819479e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.007699009632581971e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.068538373560842162e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.071035010036199717e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.129377737489102112e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.169428652675278552e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.190217101417362062e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.251056465345622253e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.272496918806915963e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.311895829273882444e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.372735193202142635e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.380461897015366241e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.433574557130402345e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.493556227181625299e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.494413921058662536e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.555253284986922727e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.612023601769112796e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.616092648915182918e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.676932012843442627e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.736119290925455944e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.737771376771702818e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.798610740699963009e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.859450104628223200e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.866110692531218487e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.920289468556482910e-19,1.000000000000000000e+00,0.000000000000000000e+00
2.981128832484743101e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.002277908381461869e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.041968196413003292e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.102807560341263002e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.144914347740989739e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.163646924269523193e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.224486288197783384e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.285325652126043575e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.294327359574520250e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.346165016054303284e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.407004379982563475e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.450838894813343031e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.467843743910823666e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.528683107839083857e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.589522471767343567e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.614786200086287510e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.650361835695603758e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.711201199623863949e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.772040563552124140e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.786522544408997489e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.832879927480383849e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.893719291408644040e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.954558655336904231e-19,1.000000000000000000e+00,0.000000000000000000e+00
3.966417980398247306e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.015398019265163941e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.076237383193424132e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.137076747121684323e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.154860141650606392e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.197916111049944514e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.258755474978204224e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.319594838906464415e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.352255078004604670e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.380434202834724124e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.441273566762984797e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.502112930691244506e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.559028130485168765e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.562952294619505179e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.623791658547764888e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.684631022476024598e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.745470386404285270e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.775624847816715276e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.806309750332544980e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.867149114260804689e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.927988478189065362e-19,1.000000000000000000e+00,0.000000000000000000e+00
4.988827842117325071e-19,1.000000000000000000e+00,0.000000000000000000e+00
